5e-12,7.843712523269602e-79
9.999999999999999e-12,8.945018251377574e-79
1.5e-11,1.129822161963885e-78
2e-11,1.522801700474974e-78
2.5e-11,2.127710435016249e-78
3e-11,3.027996216112645e-78
3.5e-11,4.347635402722809e-78
4e-11,6.267978388621716e-78
4.5e-11,9.052347539796079e-78
5e-11,1.308167933959345e-77
5.5e-11,1.890597124742911e-77
6e-11,2.731838966094744e-77
6.5e-11,3.946189262477146e-77
6.999999999999999e-11,5.698251059028818e-77
7.5e-11,8.224956878961206e-77
8e-11,1.186719225962023e-76
8.499999999999999e-11,1.711518502986196e-76
9e-11,2.467362296468995e-76
9.5e-11,3.555503316007801e-76
9.999999999999999e-11,5.121362998886543e-76
1.05e-10,7.373708562559658e-76
1.1e-10,1.061211686312878e-75
1.15e-10,1.526628872124318e-75
1.2e-10,2.195230242692961e-75
1.25e-10,3.155306959200984e-75
1.3e-10,4.533335553092505e-75
1.35e-10,6.510414104998118e-75
1.4e-10,9.345738866609019e-75
1.45e-10,1.341012231653912e-74
1.5e-10,1.92338264545523e-74
1.55e-10,2.757479506887794e-74
1.6e-10,3.951594125808859e-74
1.65e-10,5.66038013321576e-74
1.7e-10,8.104605634504857e-74
1.75e-10,1.159927895162949e-73
1.8e-10,1.65936799989196e-73
1.85e-10,2.372831160565272e-73
1.9e-10,3.391588621111539e-73
1.95e-10,4.845644032898948e-73
2e-10,6.920088519594117e-73
2.05e-10,9.878327007210486e-73
2.1e-10,1.409504789873517e-72
2.15e-10,2.010300243382052e-72
2.2e-10,2.865934831837656e-72
2.25e-10,4.083969767284023e-72
2.3e-10,5.817137843109047e-72
2.35e-10,8.282217443034448e-72
2.4e-10,1.17867520516351e-71
2.45e-10,1.676685942870789e-71
2.5e-10,2.384070898057623e-71
2.55e-10,3.388412612630384e-71
2.6e-10,4.813743072329681e-71
2.65e-10,6.835634486035221e-71
2.7e-10,9.7025051547611e-71
2.75e-10,1.376568646798305e-70
2.8e-10,1.952183442554497e-70
2.85e-10,2.767272679015798e-70
2.9e-10,3.920953440788689e-70
2.95e-10,5.55315296376783e-70
3e-10,7.861322835410258e-70
3.05e-10,1.112396194249358e-69
3.1e-10,1.57337067026415e-69
