5e-12,1.03430232841754e-264
9.999999999999999e-12,3.62396983944041e-264
1.5e-11,1.525253014184052e-263
2e-11,6.47949181842915e-263
2.5e-11,2.748586745051404e-262
3e-11,1.163556853681332e-261
3.5e-11,4.91541897552726e-261
4e-11,2.072177327304146e-260
4.5e-11,8.717383747500107e-260
5e-11,3.659634874380018e-259
5.5e-11,1.533137756903876e-258
6e-11,6.409378468268212e-258
6.5e-11,2.673877233251522e-257
6.999999999999999e-11,1.113159291839928e-256
7.5e-11,4.624480755950333e-256
8e-11,1.917158206262753e-255
8.499999999999999e-11,7.931252148814543e-255
9e-11,3.274265608224068e-254
9.5e-11,1.348881887506009e-253
9.999999999999999e-11,5.545252601109147e-253
1.05e-10,2.274865225351843e-252
1.1e-10,9.312718453543708e-252
1.15e-10,3.804374662753329e-251
1.2e-10,1.55087087722439e-250
1.25e-10,6.308892187366747e-250
1.3e-10,2.561033344085346e-249
1.35e-10,1.037436644429773e-248
1.4e-10,4.193645604691404e-248
1.45e-10,1.691629429446259e-247
1.5e-10,6.809287603492444e-247
1.55e-10,2.735146834094739e-246
1.6e-10,1.096331073831285e-245
1.65e-10,4.385150498305943e-245
1.7e-10,1.750284234300486e-244
1.75e-10,6.971296586380982e-244
1.8e-10,2.770760875879049e-243
1.85e-10,1.098916397552062e-242
1.9e-10,4.34920620013714e-242
1.95e-10,1.717650115741194e-241
2e-10,6.76921634821937e-241
2.05e-10,2.662077567488676e-240
2.1e-10,1.044675173313724e-239
2.15e-10,4.090908267907542e-239
2.2e-10,1.598585080971315e-238
2.25e-10,6.233457018738756e-238
2.3e-10,2.425487495666871e-237
2.35e-10,9.417716883136403e-237
2.4e-10,3.648954166729967e-236
2.45e-10,1.410805182971433e-235
2.5e-10,5.443036200041117e-235
2.55e-10,2.095514256726646e-234
2.6e-10,8.050353034818142e-234
2.65e-10,3.086127284982831e-233
2.7e-10,1.180557222750563e-232
2.75e-10,4.506446860795907e-232
2.8e-10,1.716544938811204e-231
2.85e-10,6.524534411050042e-231
2.9e-10,2.474668428722658e-230
2.95e-10,9.366069506323743e-230
3e-10,3.537287265303134e-229
3.05e-10,1.33307816174599e-228
3.1e-10,5.013176154676729e-228
3.15e-10,1.881231007360449e-227
3.2e-10,7.044381246473206e-227
3.25e-10,2.632175793220104e-226
3.3e-10,9.81427003621494e-226
3.35e-10,3.651505455021289e-225
3.4e-10,1.35567788533612e-224
3.45e-10,5.022401767636492e-224
3.5e-10,1.856677831366722e-223
3.55e-10,6.849069900134051e-223
3.6e-10,2.521136619293709e-222
3.65e-10,9.260420180681123e-222
3.7e-10,3.394175817892656e-221
3.75e-10,1.241386768819645e-220
3.8e-10,4.530528163238927e-220
3.85e-10,1.64990643700963e-219
3.9e-10,5.995679089517559e-219
3.95e-10,2.174131700363373e-218
4e-10,7.866862386424339e-218
4.05e-10,2.840438102085209e-217
4.1e-10,1.02338021981683e-216
4.15e-10,3.679225998590117e-216
4.2e-10,1.319907574681985e-215
4.25e-10,4.72495897153653e-215
4.3e-10,1.687795746446576e-214
4.35e-10,6.016015219139748e-214
4.4e-10,2.139759816897677e-213
4.45e-10,7.59430557762723e-213
4.5e-10,2.689539516313537e-212
4.55e-10,9.504614309485689e-212
4.6e-10,3.351642321047741e-211
4.65e-10,1.179362537954592e-210
4.699999999999999e-10,4.140982436276989e-210
4.75e-10,1.450860818742468e-209
4.8e-10,5.072409794616228e-209
4.85e-10,1.76957529048809e-208
4.9e-10,6.160129091234475e-208
4.949999999999999e-10,2.139816654692273e-207
4.999999999999999e-10,7.417016206317537e-207
5.05e-10,2.56535660632932e-206
5.1e-10,8.853847854403504e-206
5.15e-10,3.04917329043894e-205
5.2e-10,1.047846948992113e-204
5.249999999999999e-10,3.593182297380136e-204
5.299999999999999e-10,1.229493576370291e-203
5.35e-10,4.197965441357029e-203
5.4e-10,1.430266640068627e-202
5.45e-10,4.862512068991865e-202
5.5e-10,1.649566739835231e-201
5.549999999999999e-10,5.583989518557903e-201
5.599999999999999e-10,1.886187205193999e-200
5.65e-10,6.357560325393559e-200
5.7e-10,2.138265768425321e-199
5.75e-10,7.176263609600725e-199
5.8e-10,2.403259144180468e-198
5.849999999999999e-10,8.030976618060705e-198
