3.1948e-08
6.3897e-08
9.5845e-08
1.2779e-07
1.5974e-07
1.9169e-07
2.2364e-07
2.5559e-07
2.8754e-07
3.1948e-07
3.5143e-07
3.8338e-07
4.1533e-07
4.4728e-07
4.7923e-07
5.1117e-07
5.4312e-07
5.7507e-07
6.0702e-07
6.3897e-07
6.7092e-07
7.0286e-07
7.3481e-07
7.6676e-07
7.9871e-07
8.3066e-07
8.6261e-07
8.9456e-07
9.265e-07
9.5845e-07
9.904e-07
1.0223e-06
1.0543e-06
1.0862e-06
1.1182e-06
1.1501e-06
1.1821e-06
1.214e-06
1.246e-06
1.2779e-06
1.3099e-06
1.3418e-06
1.3738e-06
1.4057e-06
1.4377e-06
1.4696e-06
1.5016e-06
1.5335e-06
1.5655e-06
1.5974e-06
1.6294e-06
1.6613e-06
1.6933e-06
1.7252e-06
1.7572e-06
1.7891e-06
1.8211e-06
1.853e-06
1.885e-06
1.9169e-06
1.9489e-06
1.9808e-06
2.0127e-06
2.0447e-06
2.0766e-06
2.1086e-06
2.1405e-06
2.1725e-06
2.2044e-06
2.2364e-06
2.2683e-06
2.3003e-06
2.3322e-06
2.3642e-06
2.3961e-06
2.4281e-06
2.46e-06
2.492e-06
2.5239e-06
2.5559e-06
2.5878e-06
2.6198e-06
2.6517e-06
2.6837e-06
2.7156e-06
2.7476e-06
2.7795e-06
2.8115e-06
2.8434e-06
2.8754e-06
2.9073e-06
2.9393e-06
2.9712e-06
3.0031e-06
3.0351e-06
3.067e-06
3.099e-06
3.1309e-06
3.1629e-06
3.1948e-06
3.2268e-06
3.2587e-06
3.2907e-06
3.3226e-06
3.3546e-06
3.3865e-06
3.4185e-06
3.4504e-06
3.4824e-06
3.5143e-06
3.5463e-06
3.5782e-06
3.6102e-06
3.6421e-06
3.6741e-06
3.706e-06
3.738e-06
3.7699e-06
3.8019e-06
3.8338e-06
3.8658e-06
3.8977e-06
3.9297e-06
3.9616e-06
3.9935e-06
4.0255e-06
4.0574e-06
4.0894e-06
4.1213e-06
4.1533e-06
4.1852e-06
4.2172e-06
4.2491e-06
4.2811e-06
4.313e-06
4.345e-06
4.3769e-06
4.4089e-06
4.4408e-06
4.4728e-06
4.5047e-06
4.5367e-06
4.5686e-06
4.6006e-06
4.6325e-06
4.6645e-06
4.6964e-06
4.7284e-06
4.7603e-06
4.7923e-06
4.8242e-06
4.8562e-06
4.8881e-06
4.9201e-06
4.952e-06
4.984e-06
5.0159e-06
5.0478e-06
5.0798e-06
5.1117e-06
5.1437e-06
5.1756e-06
5.2076e-06
5.2395e-06
5.2715e-06
5.3034e-06
5.3354e-06
5.3673e-06
5.3993e-06
5.4312e-06
5.4632e-06
5.4951e-06
5.5271e-06
5.559e-06
5.591e-06
5.6229e-06
5.6549e-06
5.6868e-06
5.7188e-06
5.7507e-06
5.7827e-06
5.8146e-06
5.8466e-06
5.8785e-06
5.9105e-06
5.9424e-06
5.9744e-06
6.0063e-06
6.0382e-06
6.0702e-06
6.1021e-06
6.1341e-06
6.166e-06
